nombre_persona,cedula,edad,genero,numero_celular,gmail,vendedor,fecha_venta,valor_vehiculo,iva,valor_total
Luis Torres,80024189,48,F,3255328928,luis.torres@gmail.com,CarrosYA,2024-06-18,144861700.88,27523723,172385423.88
Carlos Moreno,56081032,25,M,3580904155,carlos.moreno@gmail.com,Vehimotors,2024-01-13,136019827.88,25843767,161863594.88
María Rodríguez,77843645,36,M,3129143980,maría.rodríguez@gmail.com,SuperAutos,2022-09-13,124526913.66,23660113,148187026.66
Juan Ramírez,4318744,50,F,3388037912,juan.ramírez@gmail.com,CarrosYA,2023-04-27,83569382.73,15878182,99447564.73
Pedro Hernández,98509861,26,F,3540803058,pedro.hernández@gmail.com,AutoCenter,2021-09-11,61070234.23,11603344,72673578.23
María Martínez,48641403,54,M,3414296951,maría.martínez@gmail.com,MotorCity,2022-06-02,189192862.43,35946643,225139505.43
Andrés Pérez,49498798,32,F,3812920755,andrés.pérez@gmail.com,AutoCenter,2022-05-29,167353655.61,31797194,199150849.61
Camila Gómez,56648739,79,M,3975925510,camila.gómez@gmail.com,AutoCenter,2024-05-10,187877755.36,35696773,223574528.36
Juan García,35862294,50,F,3510947077,juan.garcía@gmail.com,MotorCity,2022-08-19,124961718.54,23742726,148704444.54
Ana Hernández,1524398,28,M,3696294920,ana.hernández@gmail.com,Vehimotors,2022-09-07,161736708.12,30729974,192466682.12
Sofía Moreno,48529111,41,M,3614908972,sofía.moreno@gmail.com,AutoCenter,2021-08-11,135692523.85,25781579,161474102.85
Camila Moreno,97354430,44,M,3054164060,camila.moreno@gmail.com,SuperAutos,2021-02-27,135441110.89,25733811,161174921.89
María Rodríguez,80388659,28,M,3216563409,maría.rodríguez@gmail.com,CarrosYA,2022-01-25,195520176.11,37148833,232669009.11
Camila Rodríguez,95583211,18,M,3211022228,camila.rodríguez@gmail.com,AutoCenter,2023-11-17,100262879.34,19049947,119312826.34
Luis López,19617446,74,M,3612697012,luis.lópez@gmail.com,MotorCity,2022-01-18,97583018.86,18540773,116123791.86
Pedro Martínez,29615878,31,M,3558409137,pedro.martínez@gmail.com,Vehimotors,2024-02-21,187423011.39,35610372,223033383.39
Laura Gómez,11579963,77,F,3276161478,laura.gómez@gmail.com,SuperAutos,2023-12-13,114378688.24,21731950,136110638.24
Luis López,42117563,26,M,3528541932,luis.lópez@gmail.com,CarrosYA,2021-11-07,141973967.49,26975053,168949020.49
Andrés Hernández,15001596,59,M,3025025438,andrés.hernández@gmail.com,MotorCity,2021-03-04,102121767.59,19403135,121524902.59
Laura Pérez,25963591,41,F,3379970269,laura.pérez@gmail.com,AutoCenter,2023-05-23,168833027.51,32078275,200911302.51
Sofía Martínez,56582933,38,F,3983636192,sofía.martínez@gmail.com,AutoCenter,2020-10-31,80552902.93,15305051,95857953.93
María Pérez,18290008,73,F,3466306339,maría.pérez@gmail.com,Vehimotors,2021-08-16,47487875.7,9022696,56510571.7
Andrés Moreno,96610802,64,F,3671573054,andrés.moreno@gmail.com,SuperAutos,2020-06-23,72743827.31,13821327,86565154.31
Pedro Rodríguez,16126310,22,F,3421442558,pedro.rodríguez@gmail.com,SuperAutos,2024-11-13,104389984.18,19834096,124224080.18
Sofía Ramírez,98929162,36,F,3937452839,sofía.ramírez@gmail.com,MotorCity,2020-06-22,65315856.41,12410012,77725868.41
María Gómez,22945004,71,M,3656060463,maría.gómez@gmail.com,SuperAutos,2020-03-25,82283464.25,15633858,97917322.25
Sofía Moreno,11856151,64,M,3521655463,sofía.moreno@gmail.com,CarrosYA,2022-10-15,106754322.25,20283321,127037643.25
Luis Martínez,27715191,39,F,3923542489,luis.martínez@gmail.com,MotorCity,2022-12-16,51887015.93,9858533,61745548.93
Pedro Pérez,55453205,44,F,3377293003,pedro.pérez@gmail.com,Vehimotors,2024-09-01,42780518.75,8128298,50908816.75
Sofía López,10320787,39,M,3046383300,sofía.lópez@gmail.com,Vehimotors,2023-10-31,94762540.84,18004882,112767422.84
Sofía Moreno,71998495,69,F,3394501412,sofía.moreno@gmail.com,Vehimotors,2020-11-29,34905873.57,6632115,41537988.57
Juan Pérez,17785224,22,F,3231730348,juan.pérez@gmail.com,MotorCity,2023-11-03,191136646.21,36315962,227452608.21
Laura Gómez,80333307,27,M,3518144162,laura.gómez@gmail.com,CarrosYA,2023-01-14,85228501.03,16193415,101421916.03
Camila Hernández,34997885,56,F,3816517441,camila.hernández@gmail.com,CarrosYA,2023-04-04,180155590.33,34229562,214385152.33
Pedro Rodríguez,5806136,55,M,3779522770,pedro.rodríguez@gmail.com,AutoCenter,2022-05-06,142595002.02,27093050,169688052.02
Camila Martínez,10588619,65,F,3883176106,camila.martínez@gmail.com,Vehimotors,2021-04-07,132211725.13,25120227,157331952.13
Sofía López,60974095,50,M,3665185002,sofía.lópez@gmail.com,Vehimotors,2023-02-06,43505430.73,8266031,51771461.73
Camila Hernández,98276759,55,F,3948420119,camila.hernández@gmail.com,MotorCity,2020-11-26,49170587.22,9342411,58512998.22
María Torres,75814723,36,M,3915371940,maría.torres@gmail.com,SuperAutos,2020-01-06,173246725.69,32916877,206163602.69
Andrés Martínez,64463300,66,F,3816836740,andrés.martínez@gmail.com,Vehimotors,2021-02-26,118287535.37,22474631,140762166.37
Andrés López,14848330,34,M,3117492495,andrés.lópez@gmail.com,CarrosYA,2021-05-26,67594776.65,12843007,80437783.65
Camila Ramírez,83261084,48,F,3935923402,camila.ramírez@gmail.com,SuperAutos,2020-01-15,68341519.23,12984888,81326407.23
Luis López,94580650,76,F,3867810272,luis.lópez@gmail.com,AutoCenter,2021-04-12,92591127.26,17592314,110183441.26
Pedro Torres,39648912,33,F,3455492673,pedro.torres@gmail.com,AutoCenter,2020-01-11,194412472.16,36938369,231350841.16
Andrés Moreno,6600939,49,F,3047341806,andrés.moreno@gmail.com,SuperAutos,2022-03-09,182965093.68,34763367,217728460.68
María Moreno,85908013,55,F,3729889015,maría.moreno@gmail.com,SuperAutos,2021-01-04,67152597.21,12758993,79911590.21
Andrés Gómez,15442498,65,M,3244114841,andrés.gómez@gmail.com,CarrosYA,2022-05-13,129364514.67,24579257,153943771.67
Ana Moreno,84346599,77,F,3218691481,ana.moreno@gmail.com,CarrosYA,2021-09-05,174915519.33,33233948,208149467.33
Juan López,46019740,49,M,3316150048,juan.lópez@gmail.com,CarrosYA,2020-08-24,64630144.15,12279727,76909871.15
María Moreno,91466929,75,F,3769413532,maría.moreno@gmail.com,MotorCity,2021-12-22,183462232.65,34857824,218320056.65
Juan Pérez,92998962,50,M,3430813793,juan.pérez@gmail.com,SuperAutos,2024-10-07,87182207.31,16564619,103746826.31
Luis Ramírez,9492879,55,F,3343123275,luis.ramírez@gmail.com,Vehimotors,2021-05-11,83539122.59,15872433,99411555.59
Ana Rodríguez,79580435,29,F,3127530306,ana.rodríguez@gmail.com,MotorCity,2021-01-06,166072352.49,31553746,197626098.49
Pedro Martínez,19202925,63,M,3653292457,pedro.martínez@gmail.com,AutoCenter,2020-01-09,197355992.69,37497638,234853630.69
Laura Rodríguez,45167542,46,M,3610994786,laura.rodríguez@gmail.com,CarrosYA,2024-02-18,150148747.16,28528261,178677008.16
Pedro Rodríguez,98414305,33,M,3319021011,pedro.rodríguez@gmail.com,SuperAutos,2022-11-10,125664779.49,23876308,149541087.49
Andrés Martínez,83871172,22,M,3556470154,andrés.martínez@gmail.com,MotorCity,2024-10-20,185308541.36,35208622,220517163.36
Laura Ramírez,6742470,55,F,3492074689,laura.ramírez@gmail.com,CarrosYA,2024-07-17,123027313.05,23375189,146402502.05
Ana López,70283050,41,M,3079311351,ana.lópez@gmail.com,MotorCity,2024-09-25,199543936.73,37913347,237457283.73
Ana García,77859897,53,F,3227557708,ana.garcía@gmail.com,SuperAutos,2023-04-24,58703470.9,11153659,69857129.9
Camila Hernández,54903281,60,M,3491326668,camila.hernández@gmail.com,AutoCenter,2023-01-28,195040999.32,37057789,232098788.32
Pedro Pérez,98085872,79,M,3666179658,pedro.pérez@gmail.com,Vehimotors,2021-02-10,157522468.58,29929269,187451737.58
Laura Torres,87107223,34,F,3645931797,laura.torres@gmail.com,MotorCity,2022-12-17,75623202.05,14368408,89991610.05
Andrés Martínez,83026629,78,M,3917714784,andrés.martínez@gmail.com,SuperAutos,2023-07-06,175467003.67,33338730,208805733.67
María Martínez,99311246,24,F,3325232725,maría.martínez@gmail.com,MotorCity,2021-08-14,172568512.9,32788017,205356529.9
Juan Moreno,21833721,37,F,3183319863,juan.moreno@gmail.com,SuperAutos,2022-02-22,131321691.69,24951121,156272812.69
Laura Gómez,25530231,26,F,3543532954,laura.gómez@gmail.com,Vehimotors,2021-12-04,199464427.47,37898241,237362668.47
Camila Martínez,53421144,53,F,3688741594,camila.martínez@gmail.com,MotorCity,2022-12-23,86014111.46,16342681,102356792.46
Pedro Ramírez,30848499,53,M,3045832154,pedro.ramírez@gmail.com,SuperAutos,2023-05-30,134004947.36,25460939,159465886.36
Sofía Torres,28681405,29,M,3816601881,sofía.torres@gmail.com,SuperAutos,2021-05-11,147979473.97,28116100,176095573.97
Luis Rodríguez,41620512,24,M,3182780108,luis.rodríguez@gmail.com,AutoCenter,2021-11-04,30718632.79,5836540,36555172.79
Carlos Hernández,33899834,30,F,3714185479,carlos.hernández@gmail.com,Vehimotors,2022-07-30,127835584.43,24288761,152124345.43
Laura Gómez,4585734,72,M,3425509797,laura.gómez@gmail.com,Vehimotors,2020-05-28,149321978.76,28371175,177693153.76
Camila Hernández,11751829,24,F,3673421112,camila.hernández@gmail.com,SuperAutos,2021-11-04,106039961.39,20147592,126187553.39
Laura Moreno,59858644,34,F,3973466151,laura.moreno@gmail.com,Vehimotors,2023-04-13,71698824.99,13622776,85321600.99
Laura Pérez,81084948,67,M,3224046681,laura.pérez@gmail.com,SuperAutos,2023-08-02,164783961.72,31308952,196092913.72
Pedro García,33960138,21,F,3562571680,pedro.garcía@gmail.com,AutoCenter,2020-11-29,192779691.52,36628141,229407832.52
Camila Gómez,90682894,55,F,3229298996,camila.gómez@gmail.com,Vehimotors,2023-04-25,129655648.52,24634573,154290221.52
Camila García,51542700,33,M,3559433775,camila.garcía@gmail.com,CarrosYA,2022-09-23,56133737.23,10665410,66799147.23
Camila Ramírez,61569101,46,F,3235309115,camila.ramírez@gmail.com,CarrosYA,2024-02-24,35101629.93,6669309,41770938.93
Luis Hernández,86351762,26,F,3287390990,luis.hernández@gmail.com,Vehimotors,2023-05-17,110215607.23,20940965,131156572.23
Laura Hernández,60342237,43,F,3711287507,laura.hernández@gmail.com,MotorCity,2020-09-05,113149510.09,21498406,134647916.09
Andrés López,86865888,61,M,3736831367,andrés.lópez@gmail.com,AutoCenter,2024-04-23,181262508.52,34439876,215702384.52
Pedro Hernández,60530365,73,M,3533490769,pedro.hernández@gmail.com,MotorCity,2023-10-27,163720826.71,31106957,194827783.71
Juan Martínez,4635188,75,M,3117739644,juan.martínez@gmail.com,AutoCenter,2024-01-08,184408806.56,35037673,219446479.56
Luis López,57863661,53,M,3945705861,luis.lópez@gmail.com,SuperAutos,2020-06-21,164377938.33,31231808,195609746.33
Andrés Gómez,21099090,20,F,3498073485,andrés.gómez@gmail.com,AutoCenter,2024-05-03,36226770.16,6883086,43109856.16
Ana Hernández,27417154,47,M,3734424062,ana.hernández@gmail.com,MotorCity,2020-08-07,114180719.86,21694336,135875055.86
Pedro Moreno,67998400,71,M,3716235597,pedro.moreno@gmail.com,CarrosYA,2021-09-04,159194032.96,30246866,189440898.96
Camila Rodríguez,8667067,50,M,3237464740,camila.rodríguez@gmail.com,MotorCity,2021-06-23,68457229.45,13006873,81464102.45
Luis Rodríguez,85162789,43,F,3333222868,luis.rodríguez@gmail.com,Vehimotors,2024-05-16,46638053.36,8861230,55499283.36
Ana Martínez,20320266,49,M,3492199041,ana.martínez@gmail.com,AutoCenter,2024-11-28,155766776.96,29595687,185362463.96
Luis Gómez,40004945,62,F,3835493769,luis.gómez@gmail.com,SuperAutos,2022-01-20,148861837.88,28283749,177145586.88
Laura Hernández,21615669,53,M,3418132768,laura.hernández@gmail.com,MotorCity,2020-07-13,188619821.07,35837766,224457587.07
Luis Rodríguez,92009006,72,F,3096358884,luis.rodríguez@gmail.com,MotorCity,2020-02-16,95163065.36,18080982,113244047.36
María López,60266593,67,F,3345863936,maría.lópez@gmail.com,CarrosYA,2021-10-08,114528111.89,21760341,136288452.89
Andrés Moreno,38344700,73,M,3034290754,andrés.moreno@gmail.com,CarrosYA,2021-02-11,83354147.8,15837288,99191435.8
María Gómez,75193421,28,F,3362683910,maría.gómez@gmail.com,CarrosYA,2022-02-02,127223070.53,24172383,151395453.53
Camila Rodríguez,41697069,51,M,3395775222,camila.rodríguez@gmail.com,CarrosYA,2022-03-07,101028378.1,19195391,120223769.1
Juan Ramírez,92916207,49,F,3685969024,juan.ramírez@gmail.com,AutoCenter,2022-05-14,99225035.21,18852756,118077791.21
Camila Hernández,30144567,29,F,3022684611,camila.hernández@gmail.com,Vehimotors,2022-06-14,120182454.15,22834666,143017120.15
Ana López,47830245,29,M,3292713022,ana.lópez@gmail.com,MotorCity,2024-12-30,114256791.0,21708790,135965581.0
Carlos Pérez,83446355,26,M,3532470355,carlos.pérez@gmail.com,CarrosYA,2022-09-07,197738922.36,37570395,235309317.36
Juan López,42656920,42,F,3134285894,juan.lópez@gmail.com,SuperAutos,2020-11-24,97793069.16,18580683,116373752.16
María García,77695563,37,F,3582410039,maría.garcía@gmail.com,Vehimotors,2020-09-06,94043929.64,17868346,111912275.64
María Torres,57024737,44,M,3676896325,maría.torres@gmail.com,CarrosYA,2020-08-22,104169497.02,19792204,123961701.02
Juan Torres,40603504,33,M,3326025936,juan.torres@gmail.com,CarrosYA,2023-04-29,184210410.06,34999977,219210387.06
Camila Ramírez,64360726,60,M,3752415612,camila.ramírez@gmail.com,SuperAutos,2020-05-23,176269531.43,33491210,209760741.43
Carlos Moreno,30702042,72,F,3649032277,carlos.moreno@gmail.com,SuperAutos,2021-10-29,92599432.59,17593892,110193324.59
Luis Rodríguez,49587866,67,M,3940568878,luis.rodríguez@gmail.com,AutoCenter,2020-11-11,157003433.38,29830652,186834085.38
Juan Martínez,80383192,53,M,3911058224,juan.martínez@gmail.com,AutoCenter,2022-12-17,178436336.22,33902903,212339239.22
Andrés Pérez,42711949,27,F,3779097683,andrés.pérez@gmail.com,Vehimotors,2021-06-07,160967872.42,30583895,191551767.42
Juan Rodríguez,58065358,38,M,3124314483,juan.rodríguez@gmail.com,AutoCenter,2024-07-31,77617293.79,14747285,92364578.79
María García,85152025,47,M,3365003556,maría.garcía@gmail.com,SuperAutos,2024-05-17,110794730.72,21050998,131845728.72
Sofía Pérez,53459174,32,F,3768636775,sofía.pérez@gmail.com,Vehimotors,2024-09-03,46860193.65,8903436,55763629.65
Luis Moreno,81189829,52,F,3477156759,luis.moreno@gmail.com,MotorCity,2020-04-08,169742218.76,32251021,201993239.76
Carlos Hernández,62727269,58,F,3924559025,carlos.hernández@gmail.com,MotorCity,2020-08-09,187232189.88,35574116,222806305.88
Ana Gómez,13743031,79,F,3256277305,ana.gómez@gmail.com,AutoCenter,2022-06-18,146805706.6,27893084,174698790.6
Luis Gómez,6495404,62,F,3862251080,luis.gómez@gmail.com,AutoCenter,2021-05-16,92682412.98,17609658,110292070.98
Laura Moreno,21095462,55,M,3165091901,laura.moreno@gmail.com,AutoCenter,2020-08-11,126456375.84,24026711,150483086.84
Ana Gómez,24828240,27,F,3849466200,ana.gómez@gmail.com,Vehimotors,2021-04-19,162902123.26,30951403,193853526.26
Ana Pérez,94687449,47,F,3855224486,ana.pérez@gmail.com,Vehimotors,2020-08-19,49297419.52,9366509,58663928.52
María Moreno,26558900,20,F,3876497214,maría.moreno@gmail.com,Vehimotors,2021-02-18,46832513.85,8898177,55730690.85
Camila Rodríguez,46111414,55,M,3650595200,camila.rodríguez@gmail.com,CarrosYA,2021-05-10,180986814.16,34387494,215374308.16
Camila Torres,71943870,74,F,3985454061,camila.torres@gmail.com,SuperAutos,2020-05-13,186911403.35,35513166,222424569.35
Juan Moreno,20205057,75,M,3220445993,juan.moreno@gmail.com,Vehimotors,2024-04-26,143473310.48,27259928,170733238.48
Camila López,87614465,57,M,3694182735,camila.lópez@gmail.com,SuperAutos,2022-11-28,170697557.19,32432535,203130092.19
Carlos Martínez,38619266,39,F,3298826459,carlos.martínez@gmail.com,CarrosYA,2022-11-13,177022847.46,33634341,210657188.46
Pedro Ramírez,54587037,36,F,3615463799,pedro.ramírez@gmail.com,MotorCity,2022-08-24,124322867.21,23621344,147944211.21
María López,54587302,73,M,3322974669,maría.lópez@gmail.com,Vehimotors,2024-05-26,138175843.1,26253410,164429253.1
Sofía Pérez,4433921,71,M,3582619912,sofía.pérez@gmail.com,MotorCity,2021-09-16,51780886.75,9838368,61619254.75
Luis Pérez,9320193,64,M,3366619484,luis.pérez@gmail.com,Vehimotors,2021-09-23,164081536.13,31175491,195257027.13
Andrés Rodríguez,72488729,80,F,3953943525,andrés.rodríguez@gmail.com,CarrosYA,2024-02-12,81029217.7,15395551,96424768.7
Sofía García,64824151,25,F,3252404654,sofía.garcía@gmail.com,AutoCenter,2022-08-29,95462853.8,18137942,113600795.8
Carlos Ramírez,66452559,54,M,3942776632,carlos.ramírez@gmail.com,SuperAutos,2023-05-28,63988034.31,12157726,76145760.31
Pedro Torres,24544252,73,F,3673182735,pedro.torres@gmail.com,CarrosYA,2023-07-13,132782107.28,25228600,158010707.28
María Moreno,9549581,58,M,3896880264,maría.moreno@gmail.com,SuperAutos,2024-03-06,171933237.99,32667315,204600552.99
Juan Hernández,83746097,52,F,3366555783,juan.hernández@gmail.com,AutoCenter,2021-03-30,162026143.1,30784967,192811110.1
Luis Hernández,69006375,32,F,3375666302,luis.hernández@gmail.com,AutoCenter,2023-04-28,64461799.16,12247741,76709540.16
Luis Gómez,42673475,20,M,3514210777,luis.gómez@gmail.com,MotorCity,2023-07-15,57453509.57,10916166,68369675.57
Ana Martínez,54884950,79,F,3954140394,ana.martínez@gmail.com,SuperAutos,2024-08-06,88588224.34,16831762,105419986.34
Pedro Ramírez,46162424,72,F,3611846722,pedro.ramírez@gmail.com,AutoCenter,2024-08-14,114878151.51,21826848,136704999.51
Pedro Ramírez,9753850,65,M,3854911035,pedro.ramírez@gmail.com,Vehimotors,2021-08-11,70007729.85,13301468,83309197.85
Laura Hernández,15658965,59,M,3873899720,laura.hernández@gmail.com,MotorCity,2024-11-12,135299553.1,25706915,161006468.1
Sofía Pérez,9377138,59,M,3337872750,sofía.pérez@gmail.com,Vehimotors,2023-06-20,128985344.82,24507215,153492559.82
Andrés Hernández,50974770,21,F,3798496193,andrés.hernández@gmail.com,MotorCity,2024-12-08,43351821.71,8236846,51588667.71
Carlos Martínez,59841146,25,M,3456854834,carlos.martínez@gmail.com,SuperAutos,2020-04-02,179999332.14,34199873,214199205.14
Laura Hernández,95656730,20,F,3599442212,laura.hernández@gmail.com,CarrosYA,2024-05-19,172921529.35,32855090,205776619.35
Juan Rodríguez,68507118,48,M,3266511551,juan.rodríguez@gmail.com,SuperAutos,2021-07-15,156692150.77,29771508,186463658.77
Sofía Moreno,23325498,60,M,3711069972,sofía.moreno@gmail.com,CarrosYA,2024-07-03,131787637.21,25039651,156827288.21
Pedro Torres,10298448,78,M,3259334052,pedro.torres@gmail.com,CarrosYA,2024-08-18,85738975.66,16290405,102029380.66
Laura García,6865809,68,M,3467993628,laura.garcía@gmail.com,AutoCenter,2023-07-30,95001470.07,18050279,113051749.07
Sofía Torres,8684725,67,M,3835262815,sofía.torres@gmail.com,CarrosYA,2022-04-23,167281355.65,31783457,199064812.65
Luis Ramírez,1431608,59,F,3338576626,luis.ramírez@gmail.com,SuperAutos,2021-03-30,91908503.58,17462615,109371118.58
Juan García,8726758,62,F,3168071379,juan.garcía@gmail.com,AutoCenter,2023-10-06,189020495.94,35913894,224934389.94
Camila Hernández,42783870,74,F,3377897519,camila.hernández@gmail.com,CarrosYA,2021-05-23,139437090.05,26493047,165930137.05
Laura Gómez,16552082,75,F,3019882603,laura.gómez@gmail.com,Vehimotors,2024-07-21,186595772.77,35453196,222048968.77
Laura Martínez,57492310,53,F,3921036510,laura.martínez@gmail.com,MotorCity,2020-09-16,98033348.82,18626336,116659684.82
Camila Moreno,3328907,27,M,3625271391,camila.moreno@gmail.com,Vehimotors,2021-03-17,116009840.69,22041869,138051709.69
